visitorid,num_items_viewed,view_count,num_items_added,items_added,bought_count,purchased
1022432,5,9,1,1,1,1
1022503,1,1,1,1,1,1
1022968,3,4,0,0,2,1
1023087,3,8,1,1,1,1
1023090,1,1,1,1,1,1
1023179,1,1,1,1,1,1
1023195,11,34,5,8,3,1
1023198,1,2,1,1,1,1
1023537,0,0,2,2,1,1
1023761,1,2,1,2,2,1
1024035,2,4,1,1,1,1
1024199,1,1,2,2,2,1
1024325,11,14,0,0,1,1
1024334,278,393,4,4,1,1
1024873,1,1,1,1,1,1
1024919,1,1,1,1,1,1
1025012,18,24,6,6,1,1
1025263,1,2,1,1,1,1
1025490,1,1,1,1,1,1
1025715,1,3,1,2,1,1
1025723,2,3,1,1,1,1
1025839,1,1,0,0,1,1
1026145,1,1,1,1,1,1
1026160,3,4,1,1,1,1
1026208,4,5,0,0,1,1
1026425,8,9,2,2,1,1
1026467,5,7,2,2,2,1
1026720,3,6,1,1,1,1
1026772,2,3,1,1,1,1
1027308,1,2,1,1,1,1
1027310,2,4,1,1,1,1
1027328,1,2,1,1,1,1
1027357,2,2,1,1,1,1
1027706,1,2,1,1,1,1
1027708,2,5,1,1,1,1
1027767,6,7,1,1,1,1
1027949,1,1,1,1,1,1
1028073,2,5,0,0,1,1
1028180,1,2,1,1,1,1
1028187,1,1,1,1,1,1
1028379,4,5,1,1,1,1
1028639,2,14,1,1,1,1
1028669,1,6,1,1,1,1
1028889,1,1,1,2,1,1
1028897,4,4,2,2,2,1
1029094,1,2,1,1,1,1
1029355,0,0,1,1,1,1
1029499,2,4,1,2,2,1
1029750,18,52,1,1,1,1
1029755,28,34,5,6,2,1
1029785,3,5,1,1,1,1
1030351,8,11,1,1,1,1
1030439,2,4,1,1,1,1
1030794,3,4,2,2,2,1
1030813,5,9,1,1,1,1
1030861,1,2,1,1,1,1
1030896,0,0,1,1,1,1
1030990,6,6,1,1,1,1
1031046,2,4,1,3,3,1
1031191,1,5,1,1,1,1
1031226,1,1,1,1,1,1
1031546,2,5,0,0,1,1
1031618,5,8,0,0,1,1
1031663,13,18,12,14,8,1
1031691,1,1,1,1,1,1
1032156,4,6,0,0,1,1
1032211,2,2,1,1,1,1
1032217,0,0,1,1,1,1
1032349,2,2,2,2,3,1
1032380,4,10,2,3,1,1
1032394,4,9,1,1,1,1
1032403,7,12,4,9,2,1
1032432,9,11,12,13,4,1
1032561,1,3,1,1,1,1
1032718,1,2,1,1,1,1
1032778,3,4,1,1,1,1
1033046,2,6,1,1,1,1
1033073,1,6,1,1,1,1
1033279,1,3,1,1,1,1
1033428,1,1,1,1,1,1
1033504,1,1,1,1,1,1
1033586,5,6,2,2,2,1
1033678,11,15,1,1,1,1
1033716,1,5,1,1,1,1
1033920,3,3,5,5,2,1
1033942,8,8,1,1,1,1
1033958,1,1,1,1,1,1
1034255,3,5,1,3,1,1
1034371,5,5,1,1,1,1
1034675,3,7,1,1,1,1
1034756,4,9,2,2,2,1
1034827,1,2,1,1,1,1
1034893,16,21,3,3,1,1
1035007,1,2,0,0,1,1
1035009,2,5,1,2,2,1
1035266,1,1,1,1,1,1
1035426,7,29,1,3,2,1
1035459,7,13,1,1,1,1
1035678,2,5,1,1,1,1
1035684,1,1,1,1,1,1
1035708,5,6,1,1,1,1
1035744,14,35,2,2,2,1
1035750,2,4,2,2,2,1
1035814,179,224,38,42,31,1
1035890,3,3,1,1,1,1
1035968,5,12,1,1,1,1
1036016,5,13,2,4,3,1
1036059,10,12,3,3,2,1
1036246,1,1,1,1,1,1
1036286,1,1,1,1,1,1
1036360,3,4,1,1,1,1
1036452,1,1,1,1,1,1
1036487,1,5,1,1,1,1
1036738,6,7,0,0,1,1
1036936,1,2,1,1,1,1
1037270,2,4,1,1,1,1
1037330,12,17,1,1,1,1
1037384,1,2,1,1,1,1
1037441,3,3,1,1,1,1
1037514,2,3,1,1,1,1
1037560,5,9,0,0,1,1
1038221,1,3,1,1,1,1
1038322,5,8,1,1,1,1
1038363,1,4,1,1,1,1
1038542,1,1,1,1,1,1
1038646,0,0,1,1,1,1
1038651,1,2,1,1,1,1
1038782,9,10,2,2,2,1
1038789,1,1,1,1,1,1
1038848,3,4,0,0,1,1
1038991,12,36,1,1,1,1
1039032,5,10,1,1,1,1
1039060,3,10,1,1,1,1
1039214,1,1,1,1,1,1
1039506,2,2,1,1,1,1
1039509,1,1,0,0,1,1
1039753,3,3,1,1,1,1
1039831,2,12,1,1,1,1
1039973,4,7,1,1,1,1
1039976,4,5,1,2,2,1
1040041,2,6,1,1,1,1
1040075,1,1,1,1,1,1
1040119,1,1,1,1,1,1
1040266,1,1,1,1,1,1
1040321,1,3,2,4,2,1
1040574,3,5,1,1,2,1
1040857,1,6,1,3,3,1
1040946,3,7,1,1,1,1
1040979,3,10,1,1,1,1
1040993,1,2,1,1,1,1
1041001,1,1,1,1,1,1
1041043,4,11,1,2,1,1
1041111,4,7,1,1,1,1
1041255,1,2,1,1,1,1
1041299,5,7,1,1,1,1
1041389,2,3,1,1,1,1
1041558,1,1,2,2,1,1
1041562,9,16,0,0,1,1
1041707,2,4,0,0,1,1
1041986,2,5,1,1,1,1
1042059,1,2,1,2,1,1
1042112,38,58,15,19,19,1
1042192,3,4,1,1,1,1
1042356,2,6,0,0,1,1
1042434,9,14,7,7,5,1
1042656,3,6,1,1,1,1
1042727,4,4,1,1,1,1
1042749,29,47,2,2,2,1
1042885,1,2,1,1,1,1
1043181,4,4,2,2,2,1
1043386,8,13,1,1,1,1
1043417,4,14,1,1,1,1
1043433,1,1,1,1,1,1
1043498,1,1,0,0,1,1
1043535,1,3,1,1,1,1
1043550,3,3,2,2,1,1
1043555,18,20,4,4,3,1
1043576,1,3,1,1,1,1
1043630,16,25,5,5,2,1
1043678,4,11,1,1,1,1
1043832,1,1,1,1,1,1
1044028,1,3,1,1,1,1
1044121,1,1,1,1,1,1
1044586,4,4,1,1,1,1
1044618,1,1,1,1,1,1
1044703,0,0,1,1,1,1
1044770,1,1,0,0,1,1
1044793,3,8,1,1,1,1
1044842,3,4,1,1,1,1
1044862,1,1,0,0,1,1
1044986,1,2,1,1,1,1
1045077,1,1,1,1,1,1
1045152,12,21,5,5,3,1
1045205,8,21,2,2,2,1
1045212,3,3,1,1,1,1
1045290,1,3,1,1,1,1
1045409,6,13,2,4,2,1
1045440,3,4,1,1,1,1
1045445,2,6,1,1,1,1
1045572,1,2,1,1,1,1
1045580,1,1,1,1,1,1
1045905,1,9,0,0,1,1
1045937,2,3,1,1,1,1
1046101,2,3,1,1,1,1
1046172,1,1,0,0,1,1
1046288,13,29,1,1,1,1
1046310,2,3,0,0,1,1
1046490,1,4,1,1,1,1
1046579,20,29,1,1,1,1
1046769,0,0,1,1,1,1
1046787,2,2,1,1,1,1
1046837,1,1,0,0,1,1
1046904,25,60,1,1,1,1
1046933,2,2,1,1,1,1
1046944,1,1,1,1,1,1
1047253,1,3,1,1,1,1
1047269,6,11,2,2,2,1
1047384,3,8,2,3,2,1
1047431,2,3,1,1,1,1
1047637,3,9,1,2,1,1
1047813,1,1,1,1,1,1
1048033,1,1,2,2,2,1
1048327,1,3,1,1,1,1
1048533,41,50,7,8,3,1
1048650,1,1,1,1,1,1
1048836,8,19,1,1,1,1
1048883,0,0,1,1,1,1
1049594,1,3,1,1,1,1
1049595,0,0,0,0,2,1
1049610,1,1,1,1,1,1
1050037,1,1,1,1,1,1
1050385,1,2,1,1,1,1
1050485,2,2,1,1,1,1
1050575,3,4,1,1,1,1
1050618,9,12,1,1,1,1
1050805,3,4,2,2,2,1
1051054,1,1,2,2,2,1
1051319,25,39,2,2,2,1
1051368,0,0,1,1,1,1
1051470,8,40,1,1,1,1
1051529,1,2,1,1,1,1
1051557,17,29,4,5,3,1
1051607,3,6,1,1,1,1
1051642,1,2,1,1,1,1
1051698,1,2,1,1,1,1
1052281,1,2,1,1,1,1
1052311,9,14,3,3,2,1
1052403,5,8,9,10,8,1
1052428,1,2,1,1,1,1
1052508,1,2,1,1,1,1
1052690,0,0,1,1,1,1
1052785,21,24,1,1,2,1
1052861,4,18,1,3,1,1
1053089,1,1,1,1,2,1
1053100,2,5,1,1,1,1
1053258,2,3,1,1,1,1
1053351,7,13,3,4,2,1
1053437,2,2,3,4,3,1
1053559,7,8,1,1,1,1
1053581,3,4,1,1,1,1
1053591,1,1,1,1,1,1
1053783,20,33,4,5,4,1
1053908,2,4,2,2,1,1
1053942,1,1,1,1,1,1
1054391,4,4,0,0,1,1
1054587,2,3,1,1,1,1
1054607,15,24,3,4,3,1
1054695,2,2,1,1,1,1
1054808,7,13,1,2,2,1
1054824,1,1,1,1,1,1
1055074,2,2,1,2,1,1
1055133,1,4,0,0,1,1
1055329,3,9,2,2,2,1
1055347,11,18,2,2,1,1
1055401,6,11,6,6,6,1
1055770,3,3,1,1,1,1
1056030,2,2,1,1,1,1
1056162,10,11,0,0,1,1
1056168,4,6,3,3,1,1
1056247,3,12,1,1,1,1
1056311,1,1,1,1,1,1
1056551,3,12,1,1,2,1
1056651,1,1,1,1,1,1
1056881,1,1,1,1,1,1
1056901,12,18,1,1,1,1
1056921,7,10,1,1,1,1
1056961,8,17,3,3,2,1
1057266,2,3,1,1,1,1
1057330,18,22,0,0,1,1
1057465,1,4,1,2,1,1
1057581,0,0,1,1,1,1
1057608,5,8,1,1,1,1
1058123,6,16,2,2,2,1
1058185,1,2,1,1,1,1
1058190,1,2,1,1,1,1
1058213,7,11,5,5,3,1
1058268,1,2,1,1,2,1
1058388,1,1,1,1,1,1
1058404,3,15,0,0,1,1
1058409,12,15,1,1,2,1
1058490,5,9,1,1,1,1
1058657,1,3,1,1,1,1
1058705,11,32,2,2,1,1
1058708,2,6,1,2,2,1
1058710,1,1,1,1,1,1
1058908,1,3,0,0,1,1
1058941,4,6,5,6,2,1
1059065,0,0,1,1,1,1
1059363,11,17,1,2,2,1
1059475,1,1,1,1,1,1
1059647,1,1,1,1,1,1
1059939,3,3,1,1,1,1
1060139,11,29,2,2,1,1
1060241,3,14,1,1,1,1
1060420,1,1,1,1,1,1
1060458,2,2,1,1,1,1
1060630,19,29,2,2,2,1
1060743,3,7,1,1,1,1
1061238,6,9,5,5,6,1
1061273,1,4,1,1,1,1
1061336,17,25,1,1,1,1
1061666,1,4,1,1,1,1
1061966,3,5,2,2,2,1
1062192,9,20,2,2,3,1
1062424,1,1,1,1,1,1
1062583,3,11,1,1,1,1
1062602,1,1,1,1,1,1
1062712,1,2,1,1,1,1
1062766,1,1,1,1,1,1
1062953,1,2,1,1,1,1
1062982,1,2,1,1,1,1
1062987,7,12,4,4,2,1
1063648,2,5,1,1,1,1
1063775,1,1,1,1,1,1
1063848,2,5,1,1,1,1
1063946,2,12,1,1,1,1
1064350,7,8,1,1,1,1
1064358,13,25,6,6,2,1
1064422,6,6,3,3,3,1
1064435,2,4,1,1,1,1
1064436,1,1,1,1,1,1
1064483,1,1,1,1,1,1
1064813,1,1,1,1,1,1
1064901,2,4,1,1,1,1
1065189,2,4,1,1,2,1
1065255,200,283,45,46,36,1
1065320,5,7,1,1,1,1
1065650,3,9,1,1,1,1
1065793,5,5,0,0,1,1
1065827,6,19,3,6,1,1
1065940,4,9,4,4,2,1
1066033,1,4,1,1,1,1
1066199,12,42,1,1,1,1
1066293,2,2,1,1,1,1
1066337,1,1,1,1,1,1
1066430,23,33,1,1,1,1
1066440,1,2,1,1,1,1
1066883,1,2,1,1,1,1
1066959,0,0,0,0,1,1
1067290,5,5,1,1,1,1
1067500,2,4,1,1,1,1
1067646,1,3,1,2,1,1
1067805,4,8,1,1,1,1
1067810,1,4,1,1,1,1
1068179,1,4,1,1,1,1
1068387,1,2,1,1,1,1
1068640,1,3,1,1,1,1
1068737,1,1,1,1,1,1
1068780,2,10,1,2,1,1
1068812,1,1,0,0,1,1
1069077,2,4,1,1,1,1
1069091,3,5,0,0,1,1
1069361,3,8,0,0,1,1
1069511,1,1,1,1,1,1
1069526,1,3,1,1,1,1
1069711,4,4,1,1,1,1
1069746,1,1,1,1,1,1
1069754,1,19,1,1,1,1
1069856,29,59,2,3,1,1
1069931,1,2,1,1,1,1
1069987,3,6,1,1,1,1
1070029,1,3,1,1,3,1
1070060,2,2,1,1,1,1
1070249,15,22,5,5,4,1
1070384,4,5,1,1,1,1
1070440,1,3,1,1,1,1
1070506,11,18,1,2,1,1
1070509,2,3,1,1,1,1
1070560,4,16,1,1,1,1
1070882,1,2,1,2,1,1
1070938,4,6,1,1,1,1
1071121,2,4,2,2,2,1
1071124,2,4,1,1,1,1
1071234,3,4,1,1,1,1
1071262,14,23,1,1,1,1
1071308,60,106,3,4,2,1
1071322,1,2,1,1,1,1
1071410,1,1,1,1,1,1
1071499,0,0,1,1,1,1
1071608,5,18,1,1,1,1
1071627,1,1,1,1,1,1
1071835,8,9,2,2,1,1
1071917,8,12,1,1,1,1
1071919,1,1,1,1,1,1
1072212,1,1,1,1,1,1
1072220,1,1,1,1,1,1
1072230,1,1,1,1,1,1
1072332,1,1,1,1,1,1
1072496,3,5,1,1,1,1
1072753,1,1,1,1,1,1
1072776,1,1,2,2,2,1
1073168,3,4,1,1,1,1
1073266,2,3,1,1,1,1
1073377,24,38,4,7,8,1
1073653,7,9,1,2,3,1
1073658,1,1,1,1,2,1
1073844,5,6,1,1,1,1
1073944,1,2,1,1,1,1
1074034,2,3,0,0,1,1
1074117,11,17,1,1,1,1
1074157,2,5,2,3,2,1
1074170,0,0,1,1,1,1
1074223,1,9,1,1,1,1
1074236,1,1,1,1,1,1
1074248,1,2,1,1,1,1
1074315,1,4,1,1,1,1
1074354,3,10,3,3,1,1
1074449,3,8,1,1,1,1
1074470,2,3,1,1,1,1
1074644,1,1,1,1,1,1
1074861,7,36,3,6,4,1
1075090,1,2,1,1,1,1
1075203,0,0,1,2,1,1
1075423,333,389,47,47,47,1
1075444,19,24,1,1,1,1
1075504,3,4,1,1,1,1
1075782,1,1,1,1,1,1
1075785,2,5,2,2,1,1
1075788,6,8,1,3,1,1
1075890,1,1,1,1,1,1
1075898,1,1,1,1,1,1
1076102,4,9,2,2,2,1
1076167,3,6,1,1,1,1
1076270,8,18,3,3,2,1
1076359,9,9,1,1,1,1
1076366,65,118,12,16,20,1
1076451,1,2,0,0,1,1
1076479,25,63,2,2,2,1
1076493,1,3,1,1,1,1
1076559,1,2,1,1,1,1
1076611,5,8,1,2,1,1
1076857,2,6,2,2,2,1
1077145,3,13,1,1,1,1
1077320,7,22,1,3,3,1
1077471,2,10,0,0,1,1
1077585,3,3,1,1,1,1
1077937,1,3,1,1,1,1
1077968,12,20,4,4,5,1
1077984,8,20,3,4,8,1
1078180,2,5,2,2,2,1
1078208,2,4,1,1,1,1
1078266,1,2,1,1,1,1
1078486,6,8,2,2,2,1
1078513,5,21,2,2,1,1
1078946,7,13,2,2,2,1
1079139,12,19,2,3,2,1
1079533,1,3,1,1,1,1
1079760,1,1,1,1,1,1
1079932,6,21,2,4,2,1
1079996,4,9,1,1,1,1
1080273,3,12,1,1,1,1
1080647,3,4,0,0,1,1
1080678,2,3,1,1,1,1
1080729,1,2,1,1,1,1
1080955,1,2,0,0,1,1
1081220,4,15,0,0,2,1
1081405,1,2,1,1,1,1
1081431,1,1,1,1,1,1
1081566,1,4,1,1,1,1
1081624,1,2,1,1,1,1
1081726,1,2,1,1,2,1
1081741,0,0,0,0,2,1
1081894,4,8,2,2,1,1
1081901,4,6,1,1,1,1
1082043,1,1,1,1,1,1
1082305,2,4,2,4,3,1
1082371,6,11,1,1,1,1
1082536,0,0,0,0,1,1
1082641,6,13,3,3,2,1
1082822,3,7,1,1,1,1
1082887,5,7,1,1,1,1
1083036,0,0,1,1,1,1
1083118,77,125,9,14,1,1
1083127,2,3,1,2,1,1
1083188,2,2,1,1,1,1
1083253,2,6,2,2,1,1
1083369,1,6,1,1,1,1
1083373,35,38,9,9,9,1
1083495,5,7,2,2,1,1
1083658,17,48,1,2,1,1
1083786,5,6,2,2,5,1
1083837,1,1,1,1,1,1
1083923,1,2,1,1,1,1
1084018,1,2,1,2,2,1
1084182,1,1,1,1,1,1
1084265,1,1,1,1,1,1
1084305,3,6,1,1,1,1
1084338,2,3,1,2,1,1
1084528,3,4,1,1,1,1
1084561,2,5,1,1,1,1
1084569,1,1,1,2,2,1
1084617,0,0,1,1,1,1
1084677,3,4,2,2,2,1
1084741,20,41,2,2,2,1
1084952,6,9,3,3,3,1
1085279,1,3,0,0,1,1
1085571,1,2,1,1,1,1
1085620,3,4,1,1,1,1
1085624,0,0,1,1,1,1
1085761,9,12,1,1,1,1
1085818,4,9,1,2,3,1
1085829,1,2,1,2,1,1
1085971,1,1,1,1,1,1
1086003,0,0,2,2,1,1
1086034,1,1,1,1,1,1
1086075,4,24,1,1,1,1
1086108,3,4,1,1,1,1
1086334,5,9,2,2,2,1
1086897,9,16,1,1,1,1
1086903,3,9,1,1,1,1
1086913,1,1,1,1,1,1
1086982,2,2,2,2,2,1
1087295,1,2,1,1,1,1
1087601,1,1,1,1,1,1
1088027,7,9,0,0,1,1
1088068,1,6,1,1,1,1
1088103,1,1,1,1,1,1
1088116,3,3,2,2,1,1
1088151,1,2,1,1,1,1
1088210,1,1,1,1,1,1
1088211,2,8,1,1,1,1
1088275,1,1,0,0,1,1
1088393,1,1,1,1,1,1
1088465,2,6,1,2,1,1
1088880,8,9,8,8,3,1
1088976,1,1,1,1,1,1
1089538,2,3,2,2,1,1
1089853,2,6,1,2,1,1
1089934,1,1,1,1,1,1
1089992,2,3,2,3,1,1
1090044,1,2,2,2,1,1
1090063,1,1,1,1,1,1
1090124,2,3,0,0,1,1
1090144,8,10,1,1,1,1
1090325,1,1,1,1,1,1
1090413,6,8,1,1,1,1
1090473,0,0,1,1,1,1
1090548,3,7,1,1,1,1
1090665,2,2,1,3,2,1
1090824,3,5,1,1,1,1
1090856,14,22,1,1,1,1
1090857,1,1,1,1,1,1
1090887,13,26,2,2,1,1
1091087,16,42,8,8,2,1
1091107,2,5,1,1,1,1
1091556,2,3,1,1,1,1
1091732,3,5,0,0,1,1
1091855,22,40,2,2,2,1
1092175,1,3,0,0,1,1
1092199,1,2,0,0,1,1
1092370,1,4,1,5,2,1
1092403,1,2,1,1,1,1
1092409,1,3,1,1,1,1
1092478,4,4,2,2,2,1
1092723,4,6,2,2,2,1
1092797,1,1,1,2,1,1
1093035,325,465,72,73,68,1
1093062,1,1,1,1,1,1
1093151,1,1,1,2,1,1
1093456,3,6,1,1,1,1
1093461,1,2,1,1,1,1
1093736,1,2,1,2,1,1
1093771,1,1,1,1,1,1
1093946,4,5,1,2,2,1
1094021,20,32,2,4,2,1
1094034,2,6,1,1,1,1
1094089,7,21,1,1,1,1
1094128,3,3,2,2,2,1
1094188,1,3,1,1,1,1
1094310,1,1,0,0,1,1
1094389,1,1,1,1,1,1
1094490,5,11,0,0,1,1
1094597,1,1,1,2,1,1
1094829,1,1,1,1,1,1
1095103,4,9,1,2,1,1
1095124,4,4,1,1,1,1
1095458,22,29,9,11,5,1
1095470,4,13,2,4,2,1
1095484,1,1,1,1,1,1
1095555,1,1,1,1,1,1
1095676,2,2,1,1,1,1
1096075,2,4,1,1,1,1
1096142,1,1,1,1,1,1
1096330,8,11,1,1,1,1
1096495,1,13,1,1,1,1
1096542,5,9,3,3,1,1
1096676,3,4,1,1,1,1
1096840,3,5,1,1,1,1
1097026,4,4,3,3,2,1
1097216,4,5,3,3,3,1
1097386,2,4,1,1,1,1
1097400,9,14,7,7,5,1
1097512,3,3,1,1,1,1
1097646,17,28,1,1,2,1
1097897,1,2,1,1,1,1
1098035,12,21,1,2,1,1
1098310,1,1,1,1,1,1
1098391,9,11,1,1,1,1
1098607,1,1,1,1,1,1
1098616,1,3,1,2,1,1
1098767,1,1,1,1,1,1
1098769,2,2,2,2,2,1
1098883,1,1,1,1,1,1
1098888,2,4,1,1,1,1
1098959,9,27,1,2,1,1
1099198,2,8,1,1,1,1
1099348,2,3,1,1,1,1
1099519,0,0,1,1,1,1
1099612,1,3,1,1,1,1
1099749,5,10,0,0,3,1
1099801,4,5,1,1,1,1
1099842,1,3,2,3,2,1
1099905,2,11,1,1,1,1
1099916,2,3,2,2,2,1
1100002,8,10,1,1,1,1
1100036,3,3,1,1,1,1
1100390,2,4,1,2,1,1
1100641,0,0,2,3,2,1
1100851,1,1,1,1,1,1
1100884,2,2,1,1,1,1
1100892,8,13,1,1,2,1
1100984,0,0,1,1,1,1
1101023,6,9,1,1,1,1
1101111,2,6,0,0,1,1
1101242,10,27,1,2,1,1
1101303,8,15,2,2,1,1
1101373,1,2,1,2,2,1
1101539,4,9,2,2,2,1
1101747,47,99,13,14,7,1
1101754,2,2,1,1,1,1
1101917,1,2,1,1,1,1
1102019,17,43,8,8,2,1
1102053,1,1,1,1,1,1
1102257,2,4,2,2,2,1
1102275,1,1,1,1,1,1
1102279,6,6,1,1,1,1
1102311,5,14,1,1,1,1
1102467,1,1,1,1,1,1
1102508,1,1,1,1,1,1
1102694,1,1,1,1,1,1
1102743,0,0,0,0,3,1
1102940,2,3,1,1,1,1
1103132,1,1,0,0,1,1
1103176,15,28,2,2,1,1
1103202,1,1,1,1,1,1
1103292,2,5,2,2,1,1
1103541,11,13,21,22,14,1
1103783,5,6,1,2,1,1
1103835,1,2,1,1,1,1
1103840,2,3,1,1,1,1
1103880,1,2,1,1,1,1
1103897,1,2,1,3,2,1
1103912,1,3,1,1,1,1
1103914,61,111,10,13,8,1
1104027,55,75,4,4,2,1
1104056,21,21,1,1,1,1
1104076,1,2,1,2,2,1
1104300,1,2,2,2,2,1
1104374,1,1,1,1,1,1
1104446,2,2,1,1,1,1
1104456,3,3,5,6,2,1
1104495,1,1,1,1,1,1
1104649,2,6,0,0,2,1
1104771,10,20,4,5,5,1
1104878,3,6,5,5,2,1
1104957,5,5,3,3,4,1
1105004,38,89,8,8,1,1
1105174,5,6,2,2,2,1
1105313,1,2,1,1,1,1
1105909,7,18,1,1,1,1
1105978,6,9,1,1,1,1
1106054,2,4,1,1,2,1
1106141,1,4,1,1,1,1
1106143,1,2,0,0,1,1
1106190,33,40,8,8,2,1
1106244,2,2,1,1,1,1
1106288,1,4,1,1,1,1
1106356,2,3,1,1,1,1
1106563,0,0,1,1,1,1
1106611,1,1,1,1,1,1
1106764,2,2,1,1,1,1
1106803,2,3,1,1,1,1
1106846,5,14,1,1,1,1
1107033,1,3,1,1,1,1
1107097,1,2,1,1,1,1
1107485,1,1,1,1,1,1
1107505,0,0,1,1,2,1
1107953,10,18,1,1,1,1
1107997,1,1,1,1,1,1
1108172,1,1,0,0,1,1
1108396,27,131,2,4,1,1
1108631,359,482,30,31,26,1
1108664,1,3,1,1,1,1
1108790,4,4,1,2,1,1
1108795,1,4,1,1,1,1
1108873,3,4,0,0,1,1
1108906,1,14,1,2,1,1
1108919,0,0,1,1,1,1
1109044,1,2,1,1,1,1
1109295,1,3,1,1,1,1
1109799,1,2,0,0,1,1
1109812,1,1,1,1,1,1
1109848,0,0,1,1,1,1
1109927,3,10,1,1,1,1
1109989,1,3,1,1,1,1
1110180,1,2,1,1,1,1
1110237,2,4,1,1,1,1
1110239,1,1,1,1,1,1
1110278,3,7,1,1,1,1
1110280,2,5,1,1,1,1
1110455,10,10,2,2,2,1
1110471,7,12,2,3,1,1
1110523,3,3,2,2,2,1
1110744,2,2,1,1,1,1
1110822,9,10,4,4,4,1
1110929,13,23,5,5,3,1
1110986,1,1,1,1,1,1
1110994,1,2,0,0,1,1
1111177,2,2,2,2,2,1
1111195,1,10,1,1,1,1
1111213,1,2,1,1,1,1
1111469,1,1,1,1,1,1
1111661,1,1,1,1,1,1
1111735,0,0,1,1,1,1
1111928,1,1,1,1,1,1
1112013,9,11,6,6,5,1
1112020,1,1,1,1,1,1
1112178,12,29,1,2,1,1
1112198,1,3,1,1,1,1
1112510,1,2,1,1,1,1
1112704,1,1,1,1,1,1
1112769,3,3,0,0,1,1
1113059,3,7,1,1,1,1
1113064,1,3,1,1,1,1
1113110,2,2,1,1,1,1
1113250,0,0,1,1,1,1
1113351,23,34,10,11,5,1
1113362,9,22,3,3,1,1
1113417,10,19,2,2,2,1
1113427,36,70,1,1,1,1
1113443,6,12,2,2,3,1
1113547,2,8,1,2,2,1
1113650,2,2,2,2,2,1
1113675,3,5,1,1,1,1
1113715,1,2,1,1,1,1
1114039,1,2,1,1,1,1
1114192,0,0,0,0,1,1
1114201,1,1,1,1,1,1
1114308,1,1,1,1,1,1
1114514,7,7,1,1,1,1
1114772,3,6,1,1,1,1
1114887,1,2,1,1,1,1
1115272,1,4,1,1,1,1
1115446,9,11,5,5,4,1
1115616,4,9,1,1,1,1
1115637,0,0,2,2,1,1
1115891,19,24,1,1,1,1
1115938,1,2,1,1,1,1
1115990,6,14,2,2,1,1
1116078,8,23,2,2,2,1
1116087,1,1,2,2,2,1
1116368,3,6,1,1,1,1
1116426,6,17,0,0,1,1
1116522,5,12,1,1,1,1
1116575,2,4,1,2,1,1
1116687,1,3,1,1,1,1
1116716,13,24,2,2,1,1
1116948,220,301,26,28,27,1
1117079,18,26,2,2,1,1
1117144,3,6,1,1,1,1
1117293,12,44,4,4,4,1
1117312,1,7,1,1,1,1
1117333,5,9,1,1,2,1
1117547,1,2,1,1,1,1
1117667,1,1,1,1,1,1
1117845,1,1,0,0,1,1
1118004,1,1,1,1,1,1
1118015,1,3,1,1,1,1
1118074,8,9,1,1,1,1
1118106,1,2,1,1,1,1
1118109,1,1,2,2,2,1
1118325,1,2,2,2,3,1
1118397,1,1,0,0,1,1
1118449,2,3,2,2,1,1
1118705,3,4,0,0,1,1
1119174,4,8,1,1,1,1
1119195,2,4,1,1,1,1
1119553,5,8,1,1,1,1
1119669,2,3,1,1,1,1
1119697,2,5,1,1,1,1
1119719,1,7,1,1,1,1
1119767,1,1,0,0,1,1
1119870,4,6,1,2,1,1
1119872,2,2,1,1,1,1
1119941,4,5,2,2,2,1
1120092,6,9,1,1,1,1
1120124,1,2,1,1,1,1
1120144,24,28,6,6,3,1
1120343,1,1,1,1,1,1
1120402,1,1,1,1,1,1
1120642,5,7,1,1,1,1
1120870,5,5,0,0,7,1
1121064,2,4,1,1,1,1
1121100,31,52,1,1,1,1
1121386,8,10,1,1,1,1
1121454,1,1,1,1,1,1
1121652,3,7,3,6,3,1
1121665,3,10,3,4,1,1
1121776,9,10,1,1,1,1
1121909,4,12,3,4,1,1
1122208,3,5,1,1,1,1
1122429,2,2,1,1,1,1
1122464,4,10,0,0,1,1
1122486,0,0,1,1,1,1
1122620,1,3,1,1,1,1
1122754,2,3,1,1,1,1
1122758,11,19,2,3,2,1
1122870,36,59,7,7,6,1
1122980,2,10,1,1,1,1
1123042,1,5,1,2,2,1
1123059,3,4,1,1,1,1
1123085,1,1,1,1,1,1
1123106,24,36,2,3,1,1
1123149,2,2,0,0,1,1
1123245,4,12,1,1,1,1
1123295,2,2,5,5,5,1
1123306,4,12,1,1,1,1
1123419,4,23,1,1,2,1
1123490,1,3,0,0,1,1
1123575,6,7,3,3,2,1
1123577,1,1,1,1,1,1
1123703,3,4,1,1,1,1
1123995,10,12,2,2,2,1
1124031,1,4,1,1,1,1
1124488,1,2,1,1,1,1
1124499,6,7,1,1,1,1
1124557,1,2,1,1,1,1
1124617,1,1,1,1,1,1
1124622,9,10,1,1,1,1
1124699,0,0,0,0,1,1
1124964,43,69,18,22,10,1
1125180,2,2,1,1,1,1
1125220,8,18,3,3,2,1
1125459,1,1,1,1,1,1
1125465,1,1,1,1,1,1
1125532,9,11,3,3,3,1
1125577,7,12,1,1,1,1
1125765,14,22,5,7,1,1
1125791,1,1,0,0,1,1
1125860,2,3,1,1,1,1
1125958,1,4,1,1,1,1
1126069,1,3,1,1,1,1
